numSearches,avgCounts,maxCounts,maxDepth,avgMaxs,max,maxBoard,wins0,wins1,wins2,wins3,bestMove,board00,board01,board02,board03,board10,board11,board12,board13,board20,board21,board22,board23,board30,board31,board32,board33
313,47.73,109,10,2048,2048,2048,0.02, 0.03, 0.02, 0.92,down,2, 128, 4, 8, 128, 256, 2048, 4, 8, 0, 0, 0, 2, 2, 0, 0
306,44.91,127,8,2048,2048,2048,0.06, 0.88, 0.06, 0,left,2, 2, 0, 0, 128, 128, 0, 0, 8, 256, 4, 8, 2, 2, 2048, 4
315,47.24,126,8,2048,2048,2048,0.03, 0, 0.49, 0.49,down,4, 0, 0, 0, 256, 2, 0, 0, 8, 256, 4, 8, 4, 2048, 4, 0
308,46.22,121,8,2048,2048,2048,0.67, 0.16, 0.08, 0.09,right,4, 0, 0, 2, 256, 2, 0, 0, 8, 256, 0, 0, 4, 2048, 8, 8
311,45.49,105,9,2048,2048,2048,0.45, 0.03, 0.24, 0.28,right,0, 0, 4, 2, 0, 0, 256, 2, 2, 0, 8, 256, 0, 4, 2048, 16
313,44.21,103,7,2048,2048,2048,0.14, 0.02, 0.83, 0.01,up,0, 0, 4, 2, 0, 0, 256, 2, 2, 2, 8, 256, 0, 4, 2048, 16
317,46.6,117,8,2048,2048,2048,0.27, 0.72, 0, 0.01,left,2, 2, 4, 4, 0, 4, 256, 256, 0, 0, 8, 16, 0, 0, 2048, 2
310,45.12,124,7,2048,2048,2048,0.01, 0, 0.35, 0.63,down,4, 8, 0, 0, 4, 512, 2, 0, 8, 16, 0, 0, 2048, 2, 0, 0
314,44.2,133,7,2048,2048,2048,0.07, 0.28, 0.16, 0.49,down,0, 8, 0, 0, 8, 512, 0, 0, 8, 16, 0, 2, 2048, 2, 2, 0
317,42.93,101,7,2048,2048,2048,0.29, 0.6, 0.04, 0.07,left,0, 8, 2, 0, 0, 512, 0, 0, 16, 16, 0, 0, 2048, 2, 2, 2
321,42.98,112,8,2048,2048,2048,0.04, 0.25, 0.58, 0.13,up,8, 2, 0, 0, 512, 0, 0, 2, 32, 0, 0, 0, 2048, 4, 2, 0
321,43.7,97,7,2048,2048,2048,0.05, 0.65, 0.06, 0.24,left,8, 2, 2, 2, 512, 4, 0, 0, 32, 0, 0, 0, 2048, 0, 2, 0
318,43.41,118,7,2048,2048,2048,0.02, 0.22, 0.66, 0.1,up,8, 4, 2, 0, 512, 4, 0, 0, 32, 0, 0, 2, 2048, 2, 0, 0
319,41.93,112,6,2048,2048,2048,0.25, 0.34, 0.27, 0.14,left,8, 8, 2, 2, 512, 2, 0, 0, 32, 2, 0, 0, 2048, 0, 0, 0
324,40.75,127,6,2048,2048,2048,0.2, 0, 0.74, 0.07,up,16, 4, 0, 0, 512, 2, 0, 0, 32, 2, 0, 0, 2048, 2, 0, 0
327,42.7,110,8,2048,2048,2048,0.19, 0.18, 0.43, 0.2,up,16, 4, 0, 0, 512, 4, 0, 0, 32, 2, 2, 0, 2048, 0, 0, 0
321,40.42,109,7,2048,2048,2048,0.05, 0.21, 0.56, 0.18,up,16, 8, 2, 0, 512, 2, 0, 0, 32, 0, 0, 0, 2048, 0, 2, 0
328,40.13,102,7,2048,2048,2048,0.63, 0.14, 0.18, 0.05,right,16, 8, 4, 0, 512, 2, 0, 0, 32, 0, 0, 2, 2048, 0, 0, 0
329,40.85,141,8,2048,2048,2048,0, 0.09, 0.68, 0.24,up,0, 16, 8, 4, 0, 2, 512, 2, 0, 0, 32, 2, 0, 0, 0, 2048
327,39.89,104,6,2048,2048,2048,0.19, 0.11, 0.58, 0.12,up,0, 16, 8, 4, 0, 2, 512, 4, 2, 0, 32, 2048, 0, 0, 0, 0
330,41.04,106,7,2048,2048,2048,0.49, 0.25, 0.17, 0.09,right,2, 16, 8, 8, 0, 2, 512, 2048, 0, 0, 32, 0, 0, 0, 0, 2
326,41.61,105,7,2048,2048,2048,0.18, 0.52, 0.23, 0.07,left,0, 2, 16, 16, 0, 2, 512, 2048, 0, 0, 0, 32, 0, 2, 0, 2
325,41.65,90,7,2048,2048,2048,0.04, 0.1, 0.25, 0.6,down,2, 32, 0, 0, 2, 512, 2048, 0, 32, 0, 0, 0, 4, 0, 2, 0
325,42.25,103,6,2048,2048,2048,0.21, 0.5, 0.29, 0,left,0, 0, 0, 0, 4, 2, 0, 0, 32, 32, 2048, 0, 4, 512, 2, 0
323,41.2,87,6,2048,2048,2048,0.27, 0.39, 0.17, 0.18,left,0, 0, 0, 0, 4, 2, 2, 0, 64, 2048, 0, 0, 4, 512, 2, 0
326,40.79,92,7,2048,2048,2048,0.15, 0.23, 0.17, 0.45,down,0, 0, 0, 2, 4, 4, 0, 0, 64, 2048, 0, 0, 4, 512, 2, 0
327,38.69,101,8,2048,2048,2048,0.07, 0.17, 0.62, 0.14,up,0, 0, 0, 0, 4, 4, 0, 2, 64, 2048, 0, 0, 4, 512, 2, 2
333,38.54,98,7,2048,2048,2048,0.17, 0.13, 0, 0.7,down,4, 4, 2, 4, 64, 2048, 0, 0, 4, 512, 0, 0, 2, 0, 0, 0
334,36.72,86,8,2048,2048,2048,0.02, 0.02, 0.91, 0.05,up,4, 0, 2, 0, 64, 4, 0, 0, 4, 2048, 0, 0, 2, 512, 2, 4
339,37.76,96,7,2048,2048,2048,0.76, 0.22, 0, 0.02,right,4, 4, 4, 4, 64, 2048, 2, 0, 4, 512, 0, 0, 2, 0, 0, 0
336,35.48,81,7,2048,2048,2048,0.33, 0.57, 0, 0.09,left,0, 2, 8, 8, 0, 64, 2048, 2, 0, 0, 4, 512, 0, 0, 0, 2
343,34.89,88,7,2048,2048,2048,0.23, 0, 0.43, 0.35,up,2, 16, 2, 0, 64, 2048, 2, 0, 4, 512, 0, 0, 2, 0, 0, 0
345,32.97,105,7,2048,2048,2048,0.29, 0, 0, 0.71,down,2, 16, 4, 2, 64, 2048, 0, 0, 4, 512, 0, 0, 2, 0, 0, 0
351,33.7,91,7,2048,2048,2048,0.5, 0.11, 0.2, 0.19,right,2, 0, 0, 0, 64, 16, 0, 0, 4, 2048, 0, 2, 2, 512, 4, 2
348,31.21,78,6,2048,2048,2048,0, 0.04, 0.32, 0.64,down,0, 0, 0, 2, 0, 0, 64, 16, 2, 4, 2048, 2, 2, 512, 4, 2
356,32.19,107,7,2048,2048,2048,0.19, 0.45, 0.16, 0.2,left,0, 0, 0, 2, 0, 0, 64, 2, 0, 4, 2048, 16, 4, 512, 4, 4
353,31.49,86,7,2048,2048,2048,0.12, 0.62, 0.16, 0.1,left,2, 2, 0, 0, 64, 2, 0, 0, 4, 2048, 16, 0, 4, 512, 8, 0
355,30.9,94,7,2048,2048,2048,0.14, 0, 0.38, 0.48,down,4, 2, 0, 0, 64, 2, 0, 0, 4, 2048, 16, 0, 4, 512, 8, 0
357,29.6,92,6,2048,2048,2048,0.3, 0.27, 0.22, 0.21,right,0, 0, 0, 2, 4, 4, 0, 0, 64, 2048, 16, 0, 8, 512, 8, 0
361,27.49,100,8,2048,2048,2048,0.2, 0.28, 0.36, 0.17,up,0, 0, 2, 2, 0, 0, 0, 8, 0, 64, 2048, 16, 0, 8, 512, 8
367,26.52,90,7,2048,2048,2048,0.28, 0.35, 0, 0.37,down,2, 64, 2, 2, 0, 8, 2048, 8, 0, 0, 512, 16, 0, 0, 0, 8
370,28.44,98,8,2048,2048,2048,0.62, 0.11, 0.13, 0.15,right,2, 0, 0, 2, 0, 0, 2, 8, 0, 64, 2048, 16, 2, 8, 512, 8
364,26.85,83,8,2048,2048,2048,0.4, 0.45, 0.15, 0,left,0, 0, 0, 4, 0, 2, 2, 8, 0, 64, 2048, 16, 2, 8, 512, 8
369,24.27,72,7,2048,2048,2048,0.07, 0, 0.47, 0.46,up,4, 0, 0, 0, 4, 8, 2, 0, 64, 2048, 16, 0, 2, 8, 512, 8
377,25,102,9,2048,2048,2048,0.15, 0.24, 0, 0.61,down,8, 8, 2, 8, 64, 2048, 16, 0, 2, 8, 512, 0, 0, 2, 0, 0
375,26.21,75,8,2048,2048,2048,0.05, 0.29, 0.59, 0.08,up,0, 8, 0, 0, 8, 2048, 2, 2, 64, 8, 16, 0, 2, 2, 512, 8
371,25.88,77,7,2048,2048,2048,0.94, 0.05, 0, 0.01,right,8, 8, 2, 2, 64, 2048, 16, 8, 2, 8, 512, 0, 0, 2, 2, 0
372,27.56,94,7,2048,2048,2048,0, 0.03, 0.58, 0.39,up,0, 2, 16, 4, 64, 2048, 16, 8, 0, 2, 8, 512, 0, 0, 0, 4
367,25.85,91,7,2048,2048,2048,0.24, 0.65, 0, 0.12,left,64, 2, 32, 4, 2, 2048, 8, 8, 0, 2, 0, 512, 0, 0, 0, 4
372,23.41,84,7,2048,2048,2048,0.11, 0, 0.6, 0.29,up,64, 2, 32, 4, 2, 2048, 16, 0, 2, 512, 2, 0, 4, 0, 0, 0
379,32.64,98,13,2048,2048,2048,0.04, 0, 0.13, 0.83,down,64, 2, 32, 4, 4, 2048, 16, 2, 4, 512, 2, 0, 0, 0, 0, 0
352,24.31,81,7,2048,2048,2048,0.49, 0.23, 0.28, 0,right,0, 0, 0, 0, 0, 2, 32, 2, 64, 2048, 16, 4, 8, 512, 2, 2
377,25.75,80,9,2048,2048,2048,0, 0.1, 0.17, 0.73,down,0, 0, 0, 2, 0, 2, 32, 2, 64, 2048, 16, 4, 0, 8, 512, 4
372,26.93,78,10,2048,2048,2048,0.08, 0.73, 0.09, 0.11,left,0, 0, 0, 2, 0, 2, 32, 0, 0, 2048, 16, 4, 64, 8, 512, 8
369,26.61,70,10,2048,2048,2048,0.13, 0.54, 0.04, 0.29,left,2, 0, 0, 0, 2, 32, 0, 2, 2048, 16, 4, 0, 64, 8, 512, 8
370,29.46,79,11,2048,2048,2048,0.08, 0.74, 0.12, 0.06,left,2, 0, 0, 2, 2, 32, 2, 0, 2048, 16, 4, 0, 64, 8, 512, 8
361,29.76,80,11,2048,2048,2048,0.94, 0.03, 0.01, 0.02,right,4, 0, 0, 0, 2, 32, 2, 2, 2048, 16, 4, 0, 64, 8, 512, 8
360,30.52,80,11,2048,2048,2048,0.01, 0.88, 0.01, 0.1,left,0, 0, 0, 4, 2, 2, 32, 4, 0, 2048, 16, 4, 64, 8, 512, 8
358,25.55,82,9,2048,2048,2048,0.05, 0, 0.58, 0.37,up,4, 2, 0, 0, 4, 32, 4, 0, 2048, 16, 4, 0, 64, 8, 512, 8
373,29.67,81,9,2048,2048,2048,0.01, 0.04, 0, 0.95,down,8, 2, 8, 8, 2048, 32, 512, 2, 64, 16, 0, 0, 0, 8, 0, 0
360,29.14,78,8,2048,2048,2048,0.77, 0.22, 0.01, 0,right,2, 2, 0, 0, 8, 32, 0, 0, 2048, 16, 8, 8, 64, 8, 512, 2
362,31.02,115,9,2048,2048,2048,0.84, 0.11, 0.02, 0.03,right,2, 0, 0, 4, 0, 0, 8, 32, 0, 2048, 16, 16, 64, 8, 512, 2
356,30.64,111,7,2048,2048,2048,0, 0.02, 0.84, 0.14,up,0, 0, 2, 4, 0, 0, 8, 32, 0, 2, 2048, 32, 64, 8, 512, 2
358,30.75,80,7,2048,2048,2048,0.51, 0.29, 0.18, 0.02,right,64, 2, 2, 4, 0, 8, 8, 64, 0, 0, 2048, 2, 0, 2, 512, 0
357,30.96,143,7,2048,2048,2048,0.2, 0.51, 0.26, 0.03,left,0, 64, 4, 4, 0, 0, 16, 64, 2, 0, 2048, 2, 0, 0, 2, 512
357,32.09,75,7,2048,2048,2048,0.04, 0.15, 0.19, 0.63,down,64, 8, 0, 0, 16, 64, 0, 0, 2, 2048, 2, 0, 2, 512, 0, 2
353,32.32,72,9,2048,2048,2048,0.54, 0.2, 0.13, 0.13,right,0, 8, 0, 2, 64, 64, 0, 0, 16, 2048, 0, 0, 4, 512, 2, 2
353,31.71,72,10,2048,2048,2048,0, 0.07, 0.93, 0,up,0, 0, 8, 2, 0, 0, 2, 128, 0, 0, 16, 2048, 0, 4, 512, 4
354,30.54,95,8,2048,2048,2048,0.09, 0.73, 0.07, 0.11,left,0, 4, 8, 2, 0, 0, 2, 128, 2, 0, 16, 2048, 0, 0, 512, 4
358,29.77,105,8,2048,2048,2048,0.1, 0, 0.54, 0.36,up,4, 8, 2, 0, 2, 128, 2, 0, 2, 16, 2048, 0, 512, 4, 0, 0
360,27.78,71,7,2048,2048,2048,0.09, 0.58, 0.27, 0.07,left,4, 8, 4, 0, 4, 128, 2048, 0, 512, 16, 0, 0, 0, 4, 2, 0
366,27.13,82,8,2048,2048,2048,0.13, 0, 0.35, 0.52,down,4, 8, 4, 0, 4, 128, 2048, 0, 512, 16, 2, 0, 4, 2, 0, 0
368,28.17,94,7,2048,2048,2048,0.13, 0.64, 0.19, 0.04,left,0, 8, 0, 0, 8, 128, 4, 0, 512, 16, 2048, 2, 4, 2, 2, 0
365,27.79,75,8,2048,2048,2048,0.11, 0.19, 0.28, 0.42,down,8, 2, 0, 0, 8, 128, 4, 0, 512, 16, 2048, 2, 4, 4, 0, 0
366,27.94,134,7,2048,2048,2048,0.23, 0.25, 0.16, 0.36,down,0, 2, 0, 0, 16, 128, 0, 0, 512, 16, 4, 2, 4, 4, 2048, 2
366,27.17,76,9,2048,2048,2048,0.07, 0.89, 0.04, 0,left,0, 2, 0, 0, 16, 128, 0, 0, 512, 16, 4, 2, 4, 4, 2048, 4
368,26.29,98,8,2048,2048,2048,0.07, 0.71, 0.14, 0.08,left,2, 2, 0, 0, 16, 128, 0, 0, 512, 16, 4, 2, 8, 2048, 4, 0
371,26.17,62,7,2048,2048,2048,0.05, 0.2, 0.58, 0.17,up,4, 0, 2, 0, 16, 128, 0, 0, 512, 16, 4, 2, 8, 2048, 4, 0
371,24.97,72,8,2048,2048,2048,0.25, 0.63, 0, 0.12,left,4, 128, 2, 2, 16, 16, 8, 0, 512, 2048, 0, 0, 8, 2, 0, 0
375,24.48,63,8,2048,2048,2048,0.07, 0.59, 0.18, 0.16,left,4, 128, 4, 0, 32, 8, 0, 0, 512, 2048, 0, 0, 8, 2, 0, 2
376,24.73,72,8,2048,2048,2048,0.04, 0.11, 0.34, 0.51,down,4, 128, 4, 0, 32, 8, 0, 0, 512, 2048, 0, 2, 8, 4, 0, 0
375,24.25,79,7,2048,2048,2048,0.13, 0.63, 0.06, 0.18,left,4, 128, 2, 0, 32, 8, 0, 0, 512, 2048, 0, 0, 8, 4, 4, 2
377,23.28,79,7,2048,2048,2048,0.09, 0.27, 0.21, 0.43,down,4, 128, 2, 0, 32, 8, 0, 0, 512, 2048, 0, 0, 8, 8, 2, 2
380,24.11,102,9,2048,2048,2048,0.76, 0.1, 0.13, 0,right,4, 128, 0, 0, 32, 8, 0, 0, 512, 2048, 2, 0, 8, 8, 4, 2
377,23.98,66,10,2048,2048,2048,0, 0.04, 0.09, 0.86,down,0, 0, 4, 128, 0, 0, 32, 8, 0, 512, 2048, 2, 2, 16, 4, 2
378,25.44,62,10,2048,2048,2048,0.87, 0.07, 0.03, 0.04,right,2, 0, 4, 0, 0, 0, 32, 128, 0, 512, 2048, 8, 2, 16, 4, 4
373,25.28,55,8,2048,2048,2048,0, 0.02, 0.63, 0.35,up,0, 0, 2, 4, 0, 0, 32, 128, 2, 512, 2048, 8, 0, 2, 16, 8
374,25.97,93,10,2048,2048,2048,0, 0.85, 0, 0.15,left,2, 512, 2, 4, 0, 2, 32, 128, 0, 0, 2048, 16, 0, 0, 16, 2
372,28.63,91,9,2048,2048,2048,0.88, 0.02, 0.08, 0.02,right,2, 512, 2, 4, 2, 32, 128, 0, 2048, 16, 0, 2, 16, 2, 0, 0
364,27.46,69,8,2048,2048,2048,0.05, 0.03, 0.62, 0.3,up,2, 512, 2, 4, 0, 2, 32, 128, 0, 2048, 16, 2, 2, 0, 16, 2
367,26.65,74,6,2048,2048,2048,0.1, 0.5, 0.11, 0.29,left,4, 512, 2, 4, 2, 2, 32, 128, 0, 2048, 32, 4, 0, 0, 0, 0
370,26.3,92,8,2048,2048,2048,0.01, 0, 0.68, 0.31,up,4, 512, 2, 4, 4, 32, 128, 0, 2048, 32, 4, 2, 0, 0, 0, 0
371,25.05,89,7,2048,2048,2048,0.14, 0.18, 0.35, 0.32,up,8, 512, 2, 4, 2048, 64, 128, 2, 0, 0, 4, 0, 2, 0, 0, 0
374,23.45,54,6,2048,2048,2048,0.22, 0.14, 0.14, 0.5,down,8, 512, 2, 4, 2048, 64, 128, 2, 2, 0, 4, 0, 0, 2, 0, 0
379,23.95,93,6,2048,2048,2048,0.29, 0.22, 0.37, 0.11,up,0, 0, 2, 0, 8, 512, 2, 0, 2048, 64, 128, 4, 2, 2, 4, 2
378,23.01,77,7,2048,2048,2048,0.21, 0.27, 0.15, 0.38,down,8, 512, 4, 4, 2048, 64, 128, 2, 2, 2, 4, 2, 0, 0, 0, 0
380,22.57,58,7,2048,2048,2048,0.24, 0.15, 0.09, 0.53,down,0, 0, 0, 2, 8, 512, 4, 0, 2048, 64, 128, 4, 2, 2, 4, 4
382,21.29,55,8,2048,2048,2048,0.25, 0.73, 0.02, 0,left,0, 2, 0, 0, 8, 512, 4, 0, 2048, 64, 128, 2, 2, 2, 4, 8
386,21.12,78,6,2048,2048,2048,0.47, 0.38, 0.07, 0.08,right,2, 2, 0, 0, 8, 512, 4, 0, 2048, 64, 128, 2, 4, 4, 8, 0
386,20.33,64,7,2048,2048,2048,0.15, 0.27, 0.44, 0.14,up,0, 0, 0, 4, 0, 8, 512, 4, 2048, 64, 128, 2, 0, 2, 8, 8
389,20.13,75,6,2048,2048,2048,0.31, 0.44, 0.07, 0.18,left,2048, 8, 512, 8, 0, 64, 128, 2, 0, 2, 8, 8, 2, 0, 0, 0
389,19.57,61,7,2048,2048,2048,0.2, 0.3, 0.17, 0.33,down,2048, 8, 512, 8, 64, 128, 2, 0, 2, 16, 0, 0, 2, 0, 2, 0
391,20.19,61,8,2048,2048,2048,0.05, 0.04, 0.79, 0.12,up,0, 0, 0, 0, 2048, 8, 0, 2, 64, 128, 512, 0, 4, 16, 4, 8
389,18.27,85,10,2048,2048,2048,0.06, 0, 0, 0.94,down,2048, 8, 512, 2, 64, 128, 4, 8, 4, 16, 2, 0, 0, 0, 0, 0
395,18.69,55,11,2048,2048,2048,0, 0, 0.16, 0.84,down,0, 0, 0, 0, 2048, 8, 512, 2, 64, 128, 4, 2, 4, 16, 2, 8
393,16.75,95,7,2048,2048,2048,0.41, 0.54, 0.05, 0,left,0, 2, 0, 0, 2048, 8, 512, 0, 64, 128, 4, 4, 4, 16, 2, 8
399,16.52,52,8,2048,2048,2048,0.13, 0.29, 0.48, 0.1,up,2, 0, 0, 2, 2048, 8, 512, 0, 64, 128, 8, 0, 4, 16, 2, 8
400,17.81,89,9,2048,2048,2048,0.59, 0.25, 0.12, 0.03,right,2, 8, 512, 2, 2048, 128, 8, 8, 64, 16, 2, 0, 4, 0, 2, 0
396,17.47,87,9,2048,2048,2048,0.1, 0.13, 0.11, 0.65,down,2, 8, 512, 2, 0, 2048, 128, 16, 0, 64, 16, 2, 2, 0, 4, 2
397,16.37,53,10,2048,2048,2048,0.15, 0.81, 0.04, 0,left,0, 0, 512, 0, 0, 8, 128, 2, 2, 2048, 16, 16, 4, 64, 4, 4
400,16.96,72,8,2048,2048,2048,0.31, 0.11, 0.52, 0.07,up,512, 0, 0, 0, 8, 128, 2, 2, 2, 2048, 32, 0, 4, 64, 8, 0
399,16.22,73,9,2048,2048,2048,0.29, 0.08, 0.54, 0.09,up,512, 128, 2, 2, 8, 2048, 32, 0, 2, 64, 8, 2, 4, 0, 0, 0
401,16.55,89,7,2048,2048,2048,0.59, 0.12, 0.23, 0.05,right,512, 128, 2, 4, 8, 2048, 32, 0, 2, 64, 8, 0, 4, 0, 0, 2
400,25.59,75,16,2048,2048,2048,0.02, 0.93, 0.01, 0.04,left,512, 128, 2, 4, 0, 8, 2048, 32, 0, 2, 64, 8, 2, 0, 4, 2
373,14.8,80,9,2048,2048,2048,0.04, 0, 0.01, 0.94,down,512, 128, 2, 4, 8, 2048, 32, 0, 2, 64, 8, 2, 2, 4, 2, 0
405,18.67,67,13,2048,2048,2048,0.93, 0.06, 0.02, 0,right,2, 128, 2, 0, 512, 2048, 32, 0, 8, 64, 8, 4, 4, 4, 2, 2
394,11.75,55,7,2048,2048,2048,0.27, 0.04, 0.15, 0.54,down,0, 2, 128, 2, 0, 512, 2048, 32, 8, 64, 8, 4, 2, 0, 8, 4
414,10.73,41,8,2048,2048,2048,0, 0.48, 0.24, 0.28,left,0, 0, 0, 2, 0, 2, 128, 2, 8, 512, 2048, 32, 2, 64, 16, 8
417,11.25,57,7,2048,2048,2048,0.06, 0.2, 0.41, 0.32,up,2, 2, 0, 0, 2, 128, 2, 0, 8, 512, 2048, 32, 2, 64, 16, 8
416,11.23,55,7,2048,2048,2048,0.61, 0.29, 0, 0.1,right,4, 2, 2, 32, 8, 128, 2048, 8, 2, 512, 16, 0, 0, 64, 2, 0
416,11.79,57,7,2048,2048,2048,0.07, 0.48, 0.42, 0.03,left,0, 4, 4, 32, 8, 128, 2048, 8, 0, 2, 512, 16, 0, 2, 64, 2
414,15.08,61,11,2048,2048,2048,0.06, 0, 0.84, 0.1,up,8, 32, 0, 0, 8, 128, 2048, 8, 2, 512, 16, 2, 2, 64, 2, 0
404,13.21,54,8,2048,2048,2048,0.1, 0.12, 0.7, 0.08,up,16, 32, 2048, 8, 4, 128, 16, 2, 0, 512, 2, 0, 0, 64, 0, 2
410,20.33,59,13,2048,2048,2048,0.95, 0.01, 0.03, 0.01,right,16, 32, 2048, 8, 4, 128, 16, 4, 0, 512, 2, 0, 0, 64, 0, 2
389,21.2,72,12,2048,2048,2048,0.15, 0.01, 0.1, 0.74,down,16, 32, 2048, 8, 4, 128, 16, 4, 2, 0, 512, 2, 0, 0, 64, 2
386,19.56,73,11,2048,2048,2048,0.01, 0.07, 0.3, 0.62,down,0, 0, 2048, 0, 16, 2, 16, 8, 4, 32, 512, 4, 2, 128, 64, 4
391,25.55,80,12,2048,2048,2048,0.02, 0.01, 0.96, 0.01,up,2, 0, 2048, 0, 16, 2, 16, 0, 4, 32, 512, 8, 2, 128, 64, 8
373,21.44,75,11,2048,2048,2048,0.77, 0.2, 0, 0.03,right,2, 2, 2048, 16, 16, 32, 16, 2, 4, 128, 512, 0, 2, 0, 64, 0
385,15.87,73,9,2048,2048,2048,0.03, 0.94, 0.02, 0.01,left,0, 4, 2048, 16, 16, 32, 16, 2, 0, 4, 128, 512, 0, 2, 2, 64
402,16.22,60,8,2048,2048,2048,0.01, 0.14, 0.23, 0.61,down,4, 2048, 16, 0, 16, 32, 16, 2, 4, 128, 512, 0, 4, 64, 0, 2
401,23.02,75,15,2048,2048,2048,0.02, 0.06, 0.04, 0.87,down,0, 2048, 0, 0, 4, 32, 0, 2, 16, 128, 32, 0, 8, 64, 512, 4
380,25.71,74,13,2048,2048,2048,0.03, 0.84, 0.07, 0.07,left,0, 2048, 0, 2, 4, 32, 0, 0, 16, 128, 32, 2, 8, 64, 512, 4
372,15.66,57,10,2048,2048,2048,0.05, 0.27, 0.14, 0.54,down,2048, 2, 0, 0, 4, 32, 0, 2, 16, 128, 32, 2, 8, 64, 512, 4
403,24.05,70,12,2048,2048,2048,0.84, 0, 0.05, 0.11,right,2048, 2, 0, 0, 4, 32, 2, 0, 16, 128, 32, 4, 8, 64, 512, 4
377,23.06,70,13,2048,2048,2048,0, 0.07, 0.08, 0.85,down,0, 0, 2048, 2, 2, 4, 32, 2, 16, 128, 32, 4, 8, 64, 512, 4
380,25.94,62,10,2048,2048,2048,0.03, 0, 0.91, 0.06,up,2, 0, 0, 0, 2, 4, 2048, 0, 16, 128, 64, 4, 8, 64, 512, 8
372,25.1,83,10,2048,2048,2048,0.89, 0.06, 0.01, 0.03,right,4, 4, 2048, 4, 16, 128, 64, 8, 8, 64, 512, 0, 0, 0, 0, 2
374,26.9,73,10,2048,2048,2048,0.02, 0.01, 0.94, 0.03,up,0, 8, 2048, 4, 16, 128, 64, 8, 0, 8, 64, 512, 0, 0, 2, 2
369,26.43,68,11,2048,2048,2048,0.05, 0.89, 0, 0.06,left,16, 8, 2048, 4, 2, 128, 128, 8, 0, 8, 2, 512, 0, 0, 0, 2
370,24,62,10,2048,2048,2048,0.06, 0, 0.11, 0.83,down,16, 8, 2048, 4, 2, 256, 8, 0, 8, 2, 512, 2, 2, 0, 0, 0
377,24.43,74,12,2048,2048,2048,0.06, 0.17, 0.77, 0,up,16, 0, 0, 0, 2, 8, 2048, 2, 8, 256, 8, 4, 2, 2, 512, 2
376,21.7,65,11,2048,2048,2048,0.01, 0.01, 0.96, 0.02,up,16, 8, 2048, 2, 2, 256, 8, 4, 8, 2, 512, 2, 2, 0, 0, 2
384,21.53,61,9,2048,2048,2048,0.81, 0.02, 0.08, 0.09,right,16, 8, 2048, 2, 2, 256, 8, 4, 8, 2, 512, 4, 2, 2, 0, 0
385,26.47,57,12,2048,2048,2048,0.02, 0.01, 0.06, 0.9,down,16, 8, 2048, 2, 2, 256, 8, 4, 8, 2, 512, 4, 0, 2, 0, 4
370,25.81,82,12,2048,2048,2048,0.04, 0.01, 0.96, 0,up,0, 0, 2, 0, 16, 8, 2048, 2, 2, 256, 8, 4, 8, 4, 512, 8
372,23.81,68,9,2048,2048,2048,0.97, 0.03, 0, 0,right,16, 8, 2, 2, 2, 256, 2048, 4, 8, 4, 8, 8, 0, 2, 512, 0
378,23.2,80,9,2048,2048,2048,0, 0.03, 0.95, 0.03,up,0, 16, 8, 4, 2, 256, 2048, 4, 2, 8, 4, 16, 0, 0, 2, 512
380,22.81,62,8,2048,2048,2048,0.92, 0.06, 0, 0.02,right,4, 16, 8, 8, 2, 256, 2048, 16, 0, 8, 4, 512, 0, 0, 2, 0
381,22.19,71,7,2048,2048,2048,0.11, 0.31, 0.52, 0.07,up,2, 4, 16, 16, 2, 256, 2048, 16, 0, 8, 4, 512, 0, 0, 0, 2
383,22.89,63,9,2048,2048,2048,0.88, 0.09, 0, 0.03,right,4, 4, 16, 32, 0, 256, 2048, 512, 0, 8, 4, 2, 0, 0, 2, 0
381,20.56,61,7,2048,2048,2048,0.16, 0.2, 0.57, 0.06,up,0, 8, 16, 32, 0, 256, 2048, 512, 0, 8, 4, 2, 0, 0, 2, 2
388,20.22,58,7,2048,2048,2048,0.46, 0.42, 0, 0.12,right,0, 8, 16, 32, 0, 256, 2048, 512, 0, 8, 4, 4, 0, 0, 2, 2
389,23.62,76,9,2048,2048,2048,0.84, 0.12, 0, 0.04,right,2, 8, 16, 32, 0, 256, 2048, 512, 0, 0, 8, 8, 0, 0, 0, 4
379,21.91,68,10,2048,2048,2048,0.1, 0.06, 0.15, 0.69,down,2, 8, 16, 32, 0, 256, 2048, 512, 0, 0, 0, 16, 0, 2, 0, 4
384,22.85,58,9,2048,2048,2048,0.8, 0.07, 0.06, 0.08,right,0, 0, 0, 32, 2, 8, 0, 512, 0, 256, 16, 16, 2, 2, 2048, 4
381,21.88,55,8,2048,2048,2048,0.32, 0.08, 0.49, 0.12,up,0, 0, 0, 32, 2, 2, 8, 512, 0, 0, 256, 32, 0, 4, 2048, 4
384,21.21,67,8,2048,2048,2048,0.38, 0.33, 0.06, 0.23,right,2, 2, 8, 32, 0, 4, 256, 512, 2, 0, 2048, 32, 0, 0, 0, 4
386,22.86,86,9,2048,2048,2048,0, 0.7, 0.14, 0.16,left,0, 4, 8, 32, 2, 4, 256, 512, 0, 2, 2048, 32, 0, 0, 0, 4
381,19.13,55,7,2048,2048,2048,0.08, 0, 0.49, 0.44,up,4, 8, 32, 0, 2, 4, 256, 512, 2, 2048, 32, 2, 4, 0, 0, 0
