numSearches,avgCounts,maxCounts,maxDepth,avgMaxs,max,maxBoard,wins0,wins1,wins2,wins3,bestMove,board00,board01,board02,board03,board10,board11,board12,board13,board20,board21,board22,board23,board30,board31,board32,board33
337,39.73,111,9,2048,2048,2048,0.17, 0.23, 0.07, 0.53,down,4, 0, 2, 0, 4, 2, 0, 0, 2048, 16, 0, 0, 4, 512, 32, 2
330,40.64,94,9,2048,2048,2048,0.55, 0.12, 0.13, 0.2,right,0, 0, 2, 0, 8, 2, 0, 0, 2048, 16, 2, 0, 4, 512, 32, 2
328,39.71,96,8,2048,2048,2048,0.05, 0.03, 0.6, 0.33,up,0, 0, 0, 2, 2, 0, 8, 2, 0, 2048, 16, 2, 4, 512, 32, 2
330,37.73,85,8,2048,2048,2048,0, 0.14, 0.83, 0.04,up,2, 2048, 8, 4, 4, 512, 16, 4, 0, 0, 32, 2, 0, 0, 0, 0
336,39.64,101,9,2048,2048,2048,0.04, 0.91, 0.02, 0.03,left,2, 2048, 8, 8, 4, 512, 16, 2, 0, 0, 32, 0, 2, 0, 0, 0
331,39.16,106,8,2048,2048,2048,0.03, 0.69, 0.13, 0.15,left,2, 2048, 16, 0, 4, 512, 16, 2, 32, 0, 0, 0, 2, 0, 0, 2
332,40.71,101,10,2048,2048,2048,0.02, 0.02, 0.05, 0.91,down,2, 2048, 16, 0, 4, 512, 16, 2, 32, 0, 0, 0, 4, 0, 0, 2
327,38.67,96,9,2048,2048,2048,0.85, 0.08, 0.03, 0.04,right,2, 0, 0, 2, 4, 0, 0, 0, 32, 2048, 0, 0, 4, 512, 32, 4
333,39.81,99,7,2048,2048,2048,0, 0.03, 0.28, 0.69,down,0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 32, 2048, 4, 512, 32, 4
330,37.69,89,7,2048,2048,2048,0.07, 0.07, 0.51, 0.36,up,2, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 2048, 4, 512, 64, 4
336,38.07,102,7,2048,2048,2048,0.17, 0.52, 0, 0.31,left,2, 2, 64, 8, 4, 512, 2, 2048, 0, 0, 0, 4, 0, 0, 0, 0
335,36.43,100,7,2048,2048,2048,0.06, 0.06, 0.71, 0.17,up,4, 64, 8, 0, 4, 512, 2, 2048, 4, 0, 2, 0, 0, 0, 0, 0
340,35.78,99,8,2048,2048,2048,0.37, 0.45, 0, 0.19,left,8, 64, 8, 2048, 4, 512, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0
342,36.94,101,9,2048,2048,2048,0.77, 0.18, 0, 0.05,right,8, 64, 8, 2048, 4, 512, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0
339,35.72,88,6,2048,2048,2048,0.2, 0.04, 0.61, 0.15,up,8, 64, 8, 2048, 0, 4, 512, 4, 0, 2, 0, 4, 0, 0, 0, 0
342,34.58,94,7,2048,2048,2048,0.07, 0.87, 0, 0.05,left,8, 64, 8, 2048, 0, 4, 512, 8, 0, 2, 0, 2, 0, 0, 0, 0
346,35.54,97,6,2048,2048,2048,0.02, 0.21, 0.41, 0.36,up,8, 64, 8, 2048, 4, 512, 8, 0, 4, 0, 0, 2, 0, 0, 0, 0
343,34.19,114,6,2048,2048,2048,0.13, 0.21, 0.52, 0.13,up,8, 64, 16, 2048, 8, 512, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0
347,32.45,95,6,2048,2048,2048,0.21, 0.36, 0.29, 0.13,left,16, 64, 16, 2048, 0, 512, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0
352,31.57,91,7,2048,2048,2048,0.16, 0.19, 0.12, 0.54,down,16, 64, 16, 2048, 512, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0
355,30.96,97,7,2048,2048,2048,0.52, 0.36, 0.12, 0,right,0, 0, 0, 0, 16, 2, 0, 0, 512, 64, 16, 0, 4, 2, 2, 2048
357,29.88,89,6,2048,2048,2048,0.41, 0.25, 0.15, 0.18,right,0, 2, 0, 0, 0, 0, 16, 2, 0, 512, 64, 16, 0, 4, 4, 2048
360,30.14,85,8,2048,2048,2048,0, 0.4, 0.32, 0.27,left,0, 0, 0, 2, 0, 2, 16, 2, 0, 512, 64, 16, 0, 0, 8, 2048
359,26.65,86,7,2048,2048,2048,0.14, 0.21, 0.24, 0.41,down,2, 0, 0, 0, 2, 16, 2, 2, 512, 64, 16, 0, 8, 2048, 0, 0
370,25.46,82,7,2048,2048,2048,0.11, 0, 0.58, 0.31,up,0, 0, 0, 0, 4, 16, 2, 0, 512, 64, 2, 0, 8, 2048, 16, 2
373,25.43,87,10,2048,2048,2048,0.09, 0, 0, 0.91,down,4, 16, 4, 2, 512, 64, 16, 0, 8, 2048, 2, 0, 0, 0, 0, 0
373,25.76,85,8,2048,2048,2048,0.1, 0.1, 0.81, 0,up,0, 2, 0, 0, 4, 16, 4, 0, 512, 64, 16, 0, 8, 2048, 2, 2
372,29.25,97,9,2048,2048,2048,0.11, 0.2, 0.11, 0.57,down,4, 2, 4, 2, 512, 16, 16, 2, 8, 64, 2, 0, 0, 2048, 0, 0
362,35.55,91,13,2048,2048,2048,0.05, 0.83, 0.12, 0,left,0, 2, 0, 0, 4, 16, 4, 0, 512, 64, 16, 2, 8, 2048, 2, 4
343,27.3,88,11,2048,2048,2048,0.04, 0.54, 0.41, 0,left,2, 2, 0, 0, 4, 16, 4, 0, 512, 64, 16, 2, 8, 2048, 2, 4
368,24.41,102,9,2048,2048,2048,0.03, 0.03, 0.87, 0.07,up,4, 0, 0, 2, 4, 16, 4, 0, 512, 64, 16, 2, 8, 2048, 2, 4
376,23.72,80,8,2048,2048,2048,0.91, 0.04, 0.03, 0.02,right,8, 16, 4, 4, 512, 64, 16, 4, 8, 2048, 2, 0, 2, 0, 0, 0
378,26.43,112,9,2048,2048,2048,0, 0.02, 0.29, 0.69,down,0, 8, 16, 8, 512, 64, 16, 4, 2, 8, 2048, 2, 0, 0, 0, 2
370,26.01,81,10,2048,2048,2048,0, 0.08, 0.29, 0.62,down,0, 0, 0, 0, 0, 8, 2, 8, 512, 64, 32, 4, 2, 8, 2048, 4
371,27.97,85,13,2048,2048,2048,0.05, 0.06, 0.1, 0.78,down,0, 2, 0, 0, 0, 8, 2, 0, 512, 64, 32, 8, 2, 8, 2048, 8
366,28.87,76,12,2048,2048,2048,0.13, 0.77, 0.04, 0.06,left,2, 2, 0, 0, 0, 8, 2, 0, 512, 64, 32, 0, 2, 8, 2048, 16
363,30.97,83,11,2048,2048,2048,0.24, 0.04, 0.72, 0,up,4, 0, 0, 0, 8, 2, 2, 0, 512, 64, 32, 0, 2, 8, 2048, 16
357,34.57,75,10,2048,2048,2048,0.04, 0.96, 0, 0,left,4, 2, 2, 16, 8, 64, 32, 0, 512, 8, 2048, 0, 2, 2, 0, 0
346,37.74,87,10,2048,2048,2048,0.01, 0.97, 0.01, 0.01,left,4, 4, 16, 0, 8, 64, 32, 0, 512, 8, 2048, 0, 4, 0, 0, 2
336,36.72,78,8,2048,2048,2048,0.01, 0, 0.98, 0.01,up,8, 16, 0, 0, 8, 64, 32, 0, 512, 8, 2048, 2, 4, 2, 0, 0
339,37.4,86,8,2048,2048,2048,0.35, 0.63, 0.01, 0.01,left,16, 16, 32, 2, 512, 64, 2048, 0, 4, 8, 0, 0, 0, 2, 2, 0
337,37.72,91,6,2048,2048,2048,0.16, 0.1, 0.33, 0.42,down,32, 32, 2, 0, 512, 64, 2048, 0, 4, 8, 0, 2, 4, 0, 0, 0
336,36.22,95,6,2048,2048,2048,0.2, 0.26, 0.15, 0.39,down,0, 0, 2, 0, 32, 32, 0, 0, 512, 64, 2, 0, 8, 8, 2048, 2
341,34.78,74,6,2048,2048,2048,0.13, 0.17, 0.4, 0.29,up,0, 0, 0, 0, 32, 32, 0, 0, 512, 64, 4, 2, 8, 8, 2048, 2
345,33.33,78,7,2048,2048,2048,0.66, 0.23, 0, 0.11,right,32, 32, 4, 4, 512, 64, 2048, 2, 8, 8, 0, 0, 0, 0, 0, 0
350,34.48,83,8,2048,2048,2048,0, 0.48, 0.15, 0.37,left,0, 2, 64, 8, 512, 64, 2048, 2, 0, 0, 0, 16, 0, 0, 0, 0
346,33.07,68,7,2048,2048,2048,0.11, 0.15, 0.36, 0.38,down,2, 64, 8, 0, 512, 64, 2048, 2, 16, 0, 0, 2, 0, 0, 0, 0
350,34.13,88,7,2048,2048,2048,0.28, 0.13, 0.12, 0.47,down,0, 0, 0, 2, 2, 0, 0, 0, 512, 0, 8, 0, 16, 128, 2048, 4
347,32.96,70,7,2048,2048,2048,0.22, 0.33, 0.07, 0.38,down,0, 2, 0, 0, 2, 0, 0, 0, 512, 0, 8, 2, 16, 128, 2048, 4
351,31.67,101,7,2048,2048,2048,0.08, 0.05, 0.33, 0.55,down,0, 0, 0, 0, 2, 0, 0, 2, 512, 2, 8, 2, 16, 128, 2048, 4
354,30.37,74,7,2048,2048,2048,0.11, 0.13, 0.33, 0.43,down,0, 0, 2, 0, 2, 0, 0, 0, 512, 2, 8, 4, 16, 128, 2048, 4
358,30.38,108,7,2048,2048,2048,0.22, 0.12, 0.62, 0.04,up,0, 0, 0, 2, 2, 0, 2, 0, 512, 2, 8, 0, 16, 128, 2048, 8
358,30.33,74,7,2048,2048,2048,0.55, 0.43, 0, 0.02,right,2, 2, 2, 2, 512, 128, 8, 8, 16, 0, 2048, 0, 0, 0, 2, 0
359,30.4,76,6,2048,2048,2048,0.38, 0.42, 0.15, 0.05,left,0, 0, 4, 4, 0, 512, 128, 16, 0, 2, 16, 2048, 0, 0, 0, 2
358,28.91,88,6,2048,2048,2048,0.12, 0.1, 0.48, 0.31,up,8, 0, 2, 0, 512, 128, 16, 0, 2, 16, 2048, 0, 2, 0, 0, 0
363,28.83,85,7,2048,2048,2048,0.61, 0.31, 0, 0.08,right,8, 128, 2, 0, 512, 16, 16, 0, 4, 0, 2048, 0, 2, 0, 0, 0
363,29.07,69,7,2048,2048,2048,0, 0.41, 0.42, 0.17,up,0, 8, 128, 2, 0, 0, 512, 32, 0, 2, 4, 2048, 0, 0, 0, 2
362,27.72,79,7,2048,2048,2048,0.3, 0.15, 0.24, 0.3,right,0, 8, 128, 2, 0, 2, 512, 32, 0, 0, 4, 2048, 0, 2, 0, 2
366,27.59,111,7,2048,2048,2048,0.04, 0.05, 0.33, 0.58,down,0, 8, 128, 2, 0, 2, 512, 32, 0, 0, 4, 2048, 0, 2, 0, 4
367,26.68,55,7,2048,2048,2048,0.1, 0.42, 0.35, 0.13,left,2, 0, 0, 2, 0, 0, 128, 32, 0, 8, 512, 2048, 0, 4, 4, 4
369,26.38,83,7,2048,2048,2048,0.12, 0, 0.16, 0.72,down,4, 2, 0, 0, 128, 32, 0, 0, 8, 512, 2048, 0, 8, 4, 0, 0
370,25.59,68,7,2048,2048,2048,0.2, 0.14, 0.42, 0.25,up,0, 2, 0, 0, 4, 32, 2, 0, 128, 512, 0, 0, 16, 4, 2048, 0
373,24.28,97,9,2048,2048,2048,0.46, 0.4, 0, 0.14,right,4, 2, 2, 2, 128, 32, 2048, 0, 16, 512, 0, 0, 0, 4, 0, 0
377,24.7,73,8,2048,2048,2048,0.18, 0.04, 0.13, 0.66,down,0, 4, 2, 4, 0, 128, 32, 2048, 2, 0, 16, 512, 0, 0, 0, 4
375,23.51,66,7,2048,2048,2048,0.34, 0.19, 0.11, 0.37,down,0, 2, 0, 4, 0, 0, 2, 2048, 0, 4, 32, 512, 2, 128, 16, 4
379,22.85,54,8,2048,2048,2048,0.1, 0.06, 0.65, 0.19,up,2, 0, 0, 4, 0, 2, 2, 2048, 0, 4, 32, 512, 2, 128, 16, 4
381,25.98,105,9,2048,2048,2048,0.79, 0.09, 0, 0.12,right,4, 2, 2, 4, 2, 4, 32, 2048, 0, 128, 16, 512, 0, 0, 0, 4
372,24.47,61,8,2048,2048,2048,0.06, 0.82, 0.08, 0.03,left,0, 4, 4, 4, 2, 4, 32, 2048, 2, 128, 16, 512, 0, 0, 0, 4
376,25.82,76,10,2048,2048,2048,0.01, 0, 0.29, 0.7,down,8, 4, 0, 0, 2, 4, 32, 2048, 2, 128, 16, 512, 4, 2, 0, 0
372,22.79,74,8,2048,2048,2048,0.21, 0.28, 0.35, 0.16,up,0, 0, 2, 0, 8, 8, 0, 0, 4, 128, 32, 2048, 4, 2, 16, 512
381,24.01,101,10,2048,2048,2048,0.76, 0.14, 0.07, 0.04,right,8, 8, 2, 2048, 8, 128, 32, 512, 0, 2, 16, 0, 0, 0, 0, 2
377,22.23,65,9,2048,2048,2048,0.69, 0.08, 0.13, 0.1,right,0, 16, 2, 2048, 8, 128, 32, 512, 0, 0, 2, 16, 0, 2, 0, 2
383,23.97,93,9,2048,2048,2048,0.03, 0.92, 0.03, 0.02,left,0, 16, 2, 2048, 8, 128, 32, 512, 0, 0, 2, 16, 2, 0, 0, 4
378,23.95,92,8,2048,2048,2048,0.01, 0, 0.03, 0.96,down,16, 2, 2048, 0, 8, 128, 32, 512, 2, 16, 0, 0, 2, 4, 2, 0
378,25.22,71,8,2048,2048,2048,0.76, 0.23, 0.01, 0,right,0, 2, 0, 0, 16, 128, 2048, 0, 8, 16, 32, 2, 4, 4, 2, 512
374,24.22,63,7,2048,2048,2048,0.48, 0.07, 0.11, 0.34,right,0, 2, 0, 2, 0, 16, 128, 2048, 8, 16, 32, 2, 0, 8, 2, 512
377,23.35,72,8,2048,2048,2048,0.02, 0.09, 0.66, 0.24,up,2, 0, 0, 4, 0, 16, 128, 2048, 8, 16, 32, 2, 0, 8, 2, 512
379,23.32,84,7,2048,2048,2048,0.38, 0.35, 0, 0.27,right,2, 32, 128, 4, 8, 8, 32, 2048, 2, 0, 2, 2, 0, 0, 0, 512
380,22.14,64,8,2048,2048,2048,0.42, 0.46, 0, 0.12,left,2, 32, 128, 4, 0, 16, 32, 2048, 0, 2, 2, 4, 0, 0, 0, 512
383,22.13,57,6,2048,2048,2048,0.13, 0.24, 0.28, 0.35,down,2, 32, 128, 4, 16, 32, 2048, 0, 4, 4, 0, 0, 512, 2, 0, 0
383,21.52,54,7,2048,2048,2048,0.33, 0.14, 0.53, 0,up,2, 2, 0, 0, 16, 64, 0, 0, 4, 4, 128, 0, 512, 2, 2048, 4
385,21.09,72,7,2048,2048,2048,0.25, 0.3, 0.22, 0.23,left,2, 2, 128, 4, 16, 64, 2048, 0, 4, 4, 0, 0, 512, 2, 0, 2
386,19.56,69,8,2048,2048,2048,0.1, 0, 0.55, 0.35,up,4, 128, 4, 0, 16, 64, 2048, 2, 8, 0, 0, 0, 512, 4, 0, 0
391,18.05,80,7,2048,2048,2048,0.52, 0, 0.29, 0.19,right,4, 128, 4, 2, 16, 64, 2048, 2, 8, 4, 0, 0, 512, 0, 0, 0
395,16.38,56,6,2048,2048,2048,0.29, 0.08, 0.36, 0.27,up,4, 128, 4, 2, 16, 64, 2048, 2, 0, 0, 8, 4, 0, 2, 0, 512
400,17.5,124,9,2048,2048,2048,0.08, 0.16, 0.11, 0.66,down,4, 128, 4, 4, 16, 64, 2048, 4, 0, 2, 8, 512, 0, 0, 2, 0
397,17.4,93,9,2048,2048,2048,0.52, 0.36, 0.12, 0,right,0, 0, 4, 0, 0, 128, 2048, 2, 4, 64, 8, 8, 16, 2, 2, 512
397,16.82,53,9,2048,2048,2048,0, 0.43, 0.5, 0.07,up,0, 0, 0, 4, 2, 128, 2048, 2, 0, 4, 64, 16, 0, 16, 4, 512
399,14.82,66,9,2048,2048,2048,0, 0.05, 0.16, 0.79,down,2, 128, 2048, 4, 0, 4, 64, 2, 2, 16, 4, 16, 0, 0, 0, 512
405,17.36,71,11,2048,2048,2048,0, 0.88, 0.09, 0.03,left,0, 0, 0, 4, 2, 128, 2048, 2, 0, 4, 64, 16, 4, 16, 4, 512
397,16.09,68,9,2048,2048,2048,0.03, 0.06, 0.8, 0.1,up,4, 0, 2, 0, 2, 128, 2048, 2, 4, 64, 16, 0, 4, 16, 4, 512
401,18.69,75,9,2048,2048,2048,0.9, 0.05, 0, 0.05,right,4, 128, 2, 2, 2, 64, 2048, 512, 8, 16, 16, 0, 0, 2, 4, 0
393,18.29,71,9,2048,2048,2048,0.24, 0.46, 0.16, 0.14,left,0, 4, 128, 4, 2, 64, 2048, 512, 2, 0, 8, 32, 0, 0, 2, 4
395,17.71,79,8,2048,2048,2048,0.05, 0, 0.16, 0.78,down,4, 128, 4, 2, 2, 64, 2048, 512, 2, 8, 32, 0, 2, 4, 0, 0
396,16.09,63,8,2048,2048,2048,0.21, 0.77, 0.02, 0,left,0, 128, 2, 0, 4, 64, 4, 0, 2, 8, 2048, 2, 4, 4, 32, 512
401,20.5,67,11,2048,2048,2048,0.39, 0.58, 0.02, 0.01,left,128, 2, 0, 2, 4, 64, 4, 0, 2, 8, 2048, 2, 8, 32, 512, 0
388,14.98,77,9,2048,2048,2048,0.89, 0, 0.07, 0.04,right,128, 4, 0, 0, 4, 64, 4, 0, 2, 8, 2048, 2, 8, 32, 512, 2
405,23.25,77,11,2048,2048,2048,0, 0.01, 0.98, 0.01,up,0, 2, 128, 4, 0, 4, 64, 4, 2, 8, 2048, 2, 8, 32, 512, 2
380,26.25,83,14,2048,2048,2048,0.06, 0.89, 0.04, 0.01,left,2, 2, 128, 8, 8, 4, 64, 4, 0, 8, 2048, 0, 2, 32, 512, 0
371,24.32,80,15,2048,2048,2048,0.01, 0, 0.02, 0.97,down,4, 128, 8, 0, 8, 4, 64, 4, 8, 2048, 0, 0, 2, 32, 512, 2
377,24.15,75,13,2048,2048,2048,0.21, 0.76, 0.03, 0,left,2, 128, 0, 0, 4, 4, 8, 0, 16, 2048, 64, 4, 2, 32, 512, 2
377,22.9,94,11,2048,2048,2048,0.08, 0.7, 0.18, 0.04,left,2, 128, 0, 2, 8, 8, 0, 0, 16, 2048, 64, 4, 2, 32, 512, 2
381,31.62,88,12,2048,2048,2048,0, 0.02, 0.96, 0.02,up,2, 128, 2, 2, 16, 0, 0, 0, 16, 2048, 64, 4, 2, 32, 512, 2
355,28.13,73,9,2048,2048,2048,0.67, 0.09, 0.18, 0.07,right,2, 128, 2, 2, 32, 2048, 64, 4, 2, 32, 512, 2, 2, 0, 0, 0
365,26.4,76,14,2048,2048,2048,0.03, 0.81, 0.05, 0.11,left,2, 2, 128, 4, 32, 2048, 64, 4, 2, 32, 512, 2, 0, 0, 0, 2
370,22.42,74,12,2048,2048,2048,0.69, 0.06, 0.17, 0.08,right,4, 128, 4, 0, 32, 2048, 64, 4, 2, 32, 512, 2, 2, 0, 0, 2
382,33.14,70,10,2048,2048,2048,0, 0, 0.01, 0.98,down,0, 4, 128, 4, 32, 2048, 64, 4, 2, 32, 512, 2, 0, 2, 0, 4
350,33.28,84,9,2048,2048,2048,0.93, 0.04, 0, 0.02,right,2, 4, 0, 0, 0, 2048, 128, 8, 32, 32, 64, 2, 2, 2, 512, 4
350,34.12,71,7,2048,2048,2048,0.52, 0.45, 0.01, 0.02,right,2, 0, 2, 4, 0, 2048, 128, 8, 0, 64, 64, 2, 0, 4, 512, 4
347,32.51,63,8,2048,2048,2048,0.87, 0.01, 0.08, 0.05,right,0, 0, 4, 4, 0, 2048, 128, 8, 0, 0, 128, 2, 2, 4, 512, 4
352,33.77,90,7,2048,2048,2048,0.17, 0.02, 0.37, 0.44,down,2, 0, 0, 8, 0, 2048, 128, 8, 0, 0, 128, 2, 2, 4, 512, 4
348,31.29,76,7,2048,2048,2048,0.38, 0.49, 0.13, 0,left,0, 0, 0, 2, 0, 0, 0, 16, 0, 2048, 256, 2, 4, 4, 512, 4
356,30.48,89,6,2048,2048,2048,0.12, 0.27, 0.23, 0.38,down,2, 0, 0, 2, 16, 0, 0, 0, 2048, 256, 2, 0, 8, 512, 4, 0
358,31.82,73,7,2048,2048,2048,0.12, 0.24, 0.17, 0.48,down,2, 0, 0, 2, 16, 0, 0, 0, 2048, 256, 2, 0, 8, 512, 4, 2
354,29.05,71,6,2048,2048,2048,0.19, 0.34, 0.11, 0.36,down,2, 0, 0, 2, 16, 0, 0, 0, 2048, 256, 2, 0, 8, 512, 4, 4
362,30.37,78,7,2048,2048,2048,0.71, 0.09, 0.07, 0.12,right,2, 0, 0, 0, 16, 0, 2, 0, 2048, 256, 2, 2, 8, 512, 4, 4
358,31.03,73,7,2048,2048,2048,0, 0.05, 0.49, 0.47,up,0, 0, 0, 2, 0, 0, 16, 2, 0, 2048, 256, 4, 2, 8, 512, 8
356,30.58,66,8,2048,2048,2048,0.16, 0.02, 0.71, 0.11,up,2, 2048, 16, 4, 0, 8, 256, 4, 0, 0, 512, 8, 2, 0, 0, 0
358,31.18,68,7,2048,2048,2048,0.16, 0.04, 0.63, 0.16,up,4, 2048, 16, 8, 0, 8, 256, 8, 2, 0, 512, 0, 0, 0, 0, 0
356,30.83,94,7,2048,2048,2048,0.24, 0.19, 0.43, 0.14,up,4, 2048, 16, 16, 2, 8, 256, 0, 2, 0, 512, 0, 0, 0, 0, 0
357,29.22,89,7,2048,2048,2048,0.31, 0.15, 0.38, 0.17,up,4, 2048, 16, 16, 4, 8, 256, 0, 0, 0, 512, 0, 0, 0, 0, 2
362,29.37,71,6,2048,2048,2048,0.33, 0.48, 0.16, 0.03,left,8, 2048, 16, 16, 0, 8, 256, 2, 2, 0, 512, 0, 0, 0, 0, 0
361,27.72,67,6,2048,2048,2048,0.36, 0, 0.29, 0.35,right,8, 2048, 32, 2, 8, 256, 2, 0, 2, 512, 0, 0, 0, 0, 0, 0
366,26.26,61,7,2048,2048,2048,0, 0.6, 0.1, 0.3,left,8, 2048, 32, 2, 0, 8, 256, 2, 0, 0, 2, 512, 0, 0, 0, 2
371,26.4,67,7,2048,2048,2048,0.27, 0.16, 0.37, 0.19,up,8, 2048, 32, 2, 8, 256, 2, 0, 2, 512, 0, 2, 2, 0, 0, 0
370,24.49,84,7,2048,2048,2048,0.43, 0.29, 0, 0.28,right,16, 2048, 32, 4, 4, 256, 2, 2, 0, 512, 0, 0, 0, 0, 0, 0
376,25.13,84,7,2048,2048,2048,0.19, 0.18, 0.41, 0.23,up,16, 2048, 32, 4, 0, 4, 256, 4, 0, 0, 0, 512, 2, 0, 0, 0
374,24.5,70,6,2048,2048,2048,0.44, 0.26, 0.14, 0.16,right,16, 2048, 32, 8, 2, 4, 256, 512, 0, 0, 0, 0, 0, 2, 0, 0
376,23.93,69,7,2048,2048,2048,0.26, 0.39, 0.24, 0.11,left,16, 2048, 32, 8, 2, 4, 256, 512, 0, 0, 0, 0, 0, 0, 2, 2
378,22.35,60,8,2048,2048,2048,0.13, 0.55, 0.24, 0.07,left,16, 2048, 32, 8, 2, 4, 256, 512, 0, 0, 2, 0, 4, 0, 0, 0
382,23.73,59,9,2048,2048,2048,0.09, 0.06, 0.73, 0.12,up,16, 2048, 32, 8, 2, 4, 256, 512, 2, 2, 0, 0, 4, 0, 0, 0
378,23.7,67,7,2048,2048,2048,0.09, 0.5, 0.18, 0.24,left,16, 2048, 32, 8, 4, 4, 256, 512, 4, 2, 0, 0, 0, 0, 2, 0
378,23.02,62,9,2048,2048,2048,0.28, 0, 0, 0.72,down,16, 2048, 32, 8, 8, 256, 512, 2, 4, 2, 0, 0, 2, 0, 0, 0
380,23.09,54,9,2048,2048,2048,0.01, 0.95, 0.03, 0.01,left,16, 0, 2, 0, 8, 2048, 0, 0, 4, 256, 32, 8, 2, 2, 512, 2
380,24.02,79,8,2048,2048,2048,0.03, 0.09, 0.68, 0.2,up,16, 2, 0, 2, 8, 2048, 0, 0, 4, 256, 32, 8, 4, 512, 2, 0
377,23,58,7,2048,2048,2048,0.01, 0.08, 0.48, 0.44,up,16, 2, 32, 2, 8, 2048, 2, 8, 8, 256, 0, 0, 0, 512, 2, 0
381,25.8,67,9,2048,2048,2048,0.02, 0.92, 0.03, 0.03,left,16, 2, 32, 2, 16, 2048, 4, 8, 0, 256, 2, 0, 0, 512, 0, 0
372,23.76,61,7,2048,2048,2048,0.33, 0.22, 0.08, 0.36,down,16, 2, 32, 2, 16, 2048, 4, 8, 256, 2, 0, 2, 512, 0, 0, 0
378,25.25,61,9,2048,2048,2048,0.07, 0.91, 0.02, 0,left,2, 0, 0, 0, 32, 2, 0, 2, 256, 2048, 32, 8, 512, 2, 4, 2
374,26.17,70,8,2048,2048,2048,0.92, 0.04, 0.05, 0,right,2, 2, 0, 0, 32, 4, 0, 0, 256, 2048, 32, 8, 512, 2, 4, 2
371,25.98,66,7,2048,2048,2048,0.05, 0.01, 0.62, 0.32,up,0, 2, 0, 4, 0, 0, 32, 4, 256, 2048, 32, 8, 512, 2, 4, 2
372,25.47,65,8,2048,2048,2048,0.18, 0.46, 0.15, 0.21,left,256, 2, 64, 8, 512, 2048, 4, 8, 0, 2, 0, 2, 2, 0, 0, 0
373,25.66,58,8,2048,2048,2048,0.6, 0.16, 0.11, 0.13,right,256, 2, 64, 8, 512, 2048, 4, 8, 4, 0, 0, 0, 2, 0, 0, 2
373,25.16,69,10,2048,2048,2048,0.64, 0.04, 0.14, 0.18,right,256, 2, 64, 8, 512, 2048, 4, 8, 0, 0, 0, 4, 2, 0, 0, 4
374,24.7,70,8,2048,2048,2048,0.82, 0.07, 0.05, 0.06,right,256, 2, 64, 8, 512, 2048, 4, 8, 2, 0, 0, 4, 0, 0, 2, 4
375,24.92,68,7,2048,2048,2048,0.1, 0.02, 0.2, 0.69,down,256, 2, 64, 8, 512, 2048, 4, 8, 0, 2, 2, 4, 0, 0, 2, 4
375,25.01,61,7,2048,2048,2048,0.04, 0.05, 0.05, 0.87,down,0, 0, 2, 0, 0, 2, 64, 0, 256, 2048, 4, 16, 512, 2, 4, 8
374,24.66,67,7,2048,2048,2048,0.55, 0.27, 0.06, 0.12,right,0, 0, 0, 2, 0, 2, 2, 0, 256, 2048, 64, 16, 512, 2, 8, 8
376,24.29,76,6,2048,2048,2048,0.27, 0.28, 0.17, 0.27,left,0, 0, 0, 2, 0, 2, 0, 4, 256, 2048, 64, 16, 0, 512, 2, 16
377,22.47,54,6,2048,2048,2048,0.23, 0.08, 0.46, 0.23,up,2, 0, 0, 2, 2, 4, 0, 0, 256, 2048, 64, 16, 512, 2, 16, 0
382,21,51,7,2048,2048,2048,0.37, 0.41, 0, 0.21,left,4, 4, 64, 2, 256, 2048, 16, 16, 512, 2, 2, 0, 0, 0, 0, 0
387,20.06,58,7,2048,2048,2048,0.4, 0.26, 0, 0.34,right,8, 64, 2, 0, 256, 2048, 32, 0, 512, 4, 0, 0, 0, 2, 0, 0
389,19.29,73,6,2048,2048,2048,0.4, 0.35, 0.13, 0.12,right,0, 8, 64, 2, 0, 256, 2048, 32, 0, 0, 512, 4, 0, 2, 0, 2
392,18.23,57,6,2048,2048,2048,0, 0.33, 0.39, 0.28,up,0, 8, 64, 2, 0, 256, 2048, 32, 0, 0, 512, 4, 0, 0, 2, 4
395,18.38,63,7,2048,2048,2048,0.15, 0.38, 0.29, 0.18,left,0, 8, 64, 2, 0, 256, 2048, 32, 0, 0, 512, 8, 2, 0, 2, 0
394,17.29,56,7,2048,2048,2048,0.11, 0.64, 0.1, 0.15,left,8, 64, 2, 0, 256, 2048, 32, 0, 512, 8, 0, 0, 4, 0, 2, 0
398,16.96,50,7,2048,2048,2048,0.12, 0.43, 0, 0.45,down,8, 64, 2, 2, 256, 2048, 32, 0, 512, 8, 0, 0, 4, 2, 0, 0
399,16.01,58,7,2048,2048,2048,0.06, 0, 0.65, 0.29,up,8, 64, 2, 0, 256, 2048, 0, 0, 512, 8, 2, 0, 4, 2, 32, 2
401,15.66,53,8,2048,2048,2048,0.03, 0, 0.91, 0.06,up,8, 64, 4, 2, 256, 2048, 32, 2, 512, 8, 0, 0, 4, 2, 0, 0
